2003.0043   24.204
2003.0314   23.925
2003.0586   32.666
2003.0857   35.093
2003.1129   34.690
2003.1400   23.860
2003.1672   26.286
2003.1943   28.762
2003.2214   31.945
2003.2486   32.640
2003.2757   28.024
2003.3029   26.410
2003.3300   26.183
2003.3572   26.372
2003.3843   30.486
2003.4115   31.715
2003.4386   25.181
2003.4658   25.508
2003.4929   24.056
2003.5201   26.109
2003.5472   31.756
2003.5744   31.337
2003.6015   29.441
2003.6287   23.292
2003.6558   25.274
2003.6830   31.701
2003.7101   31.834
2003.7373   30.308
2003.7644   30.316
2003.7916   26.163
2003.8187   27.126
2003.8459   27.695
2003.8730   30.442
2003.9273   30.296
2003.9544   26.955
2003.9816   25.236
2004.0087   30.545
2004.0359   36.141
2004.0630   35.975
2004.0902   32.102
2004.1173   20.601
2004.1445   31.149
2004.1716   31.169
2004.1988   34.257
2004.2259   33.257
2004.2531   31.315
2004.2802   28.472
2004.3074   34.373
2004.3345   28.782
2004.3617   30.748
2004.3888   28.243
2004.4160   27.271
2004.4431   26.067
2004.4703   29.260
2004.4974   36.061
2004.5246   36.796
2004.5517   33.371
2004.5789   29.129
2004.6060   30.269
2004.6332   32.002
2004.6603   33.962
2004.6874   38.824
2004.7146   39.058
2004.7417   29.300
2004.7689   30.943
2004.7960   30.649
2004.8232   32.532
2004.8503   35.678
2004.8775   35.545
2004.9046   29.391
2004.9318   30.305
2004.9589   33.469
2004.9861   42.454
2005.0132   36.119
2005.0404   33.291
2005.0675   33.412
2005.0947   32.291
2005.1218   35.032
2005.1490   38.430
2005.1761   43.905
2005.2033   41.565
2005.2304   29.781
2005.2576   30.467
2005.2847   38.939
2005.3119   35.558
2005.3390   37.302
2005.3662   38.285
2005.3933   34.911
2005.4204   33.846
2005.4476   35.741
2005.4747   40.214
2005.5019   40.233
2005.5290   38.370
2005.5562   34.003
2005.5833   37.434
2005.6105   34.589
2005.6376   36.571
2005.6648   40.373
2005.6919   36.464
2005.7734   36.697
2005.8005   38.166
2005.8277   38.591
2005.8548   40.491
2005.8820   39.539
2005.9091   39.077
2005.9363   38.242
2005.9634   42.863
2005.9906   42.092
2006.0177   35.028
2006.0449   33.189
2006.0720   35.657
2006.0992   37.545
2006.1263   39.957
2006.1534   39.409
2006.1806   39.893
2006.2077   31.189
2006.2349   32.359
2006.2620   37.155
2006.2892   39.205
2006.3163   35.984
2006.3435   33.787
2006.3706   36.337
2006.3978   39.416
2006.4249   37.620
2006.4521   41.002
2006.4792   42.592
2006.5064   39.886
2006.5335   37.247
2006.5607   39.445
2006.5878   42.184
2006.6150   38.391
2006.6421   39.717
2006.6693   38.455
2006.6964   37.646
2006.7236   38.495
2006.7507   40.389
2006.7779   42.547
2006.8050   42.768
2006.8864   39.675
2006.9136   37.904
2006.9407   45.257
2006.9679   42.128
2006.9950   36.790
2007.0222   33.987
2007.0493   32.032
2007.0765   39.760
2007.1036   40.442
2007.1308   38.447
2007.1579   39.984
2007.1851   33.852
2007.2122   34.945
2007.2394   40.306
2007.2665   45.152
2007.2937   41.843
2007.3208   37.518
2007.3480   31.601
2007.3751   37.458
2007.4023   41.508
2007.4294   41.228
2007.4566   39.828
2007.4837   36.926
2007.5109   34.215
2007.5380   36.186
2007.5651   37.848
2007.5923   39.415
2007.6194   39.932
2007.6466   33.376
2007.6737   30.496
2007.7009   35.112
2007.7280   39.908
2007.7552   41.115
2007.7823   38.336
2007.8095   36.017
2007.8366   34.539
2007.8638   40.083
2007.8909   45.004
2007.9181   43.564
2007.9452   41.742
2007.9724   33.590
2007.9995   33.526
2008.0267   38.051
2008.0538   43.616
2008.0810   43.324
2008.1081   35.217
2008.1353   36.280
2008.1624   34.608
2008.1896   39.703
2008.2167   42.791
2008.2439   42.547
2008.2710   39.383
2008.2981   38.228
2008.3253   34.629
2008.3796   47.587
2008.4067   46.878
2008.4339   44.059
2008.4610   42.496
2008.4882   43.625
2008.5153   44.505
2008.5425   46.019
