 369 -139.933 -140.740 -142.223
 370 -140.660 -140.055 -142.378
 371 -141.152 -139.177 -141.890
 372 -141.296 -138.367 -140.804
 373 -141.064 -137.590 -139.069
 374 -140.764 -137.092 -137.274
 375 -140.677 -137.111 -135.450
 376 -140.515 -137.461 -133.801
 377 -140.611 -137.776 -132.504
 378 -140.911 -138.317 -132.110
 379 -141.286 -139.115 -132.589
 380 -141.706 -139.552 -133.518
 381 -142.138 -139.728 -135.064
 382 -142.496 -139.733 -136.733
 383 -143.017 -139.458 -138.173
 384 -143.665 -138.971 -139.238
 385 -144.279 -138.662 -139.921
 386 -144.854 -138.165 -139.879
 387 -145.528 -137.849 -139.329
 388 -146.054 -137.729 -138.621
 389 -146.194 -137.653 -137.479
 390 -146.173 -137.821 -136.349
 391 -146.089 -138.170 -135.570
 392 -145.736 -138.690 -135.095
 393 -144.886 -139.101 -134.775
 394 -144.037 -139.520 -134.837
 395 -143.256 -140.201 -135.289
 396 -142.616 -140.912 -135.868
 397 -142.008 -141.492 -136.162
 398 -141.509 -142.014 -136.513
 399 -141.402 -142.390 -136.721
 400 -141.210 -142.473 -136.578
 401 -141.026 -142.079 -136.132
 402 -140.588 -141.461 -135.536
 403 -139.858 -140.477 -134.866
 404 -139.073 -139.531 -134.391
 405 -138.376 -138.713 -133.914
 406 -138.342 -138.518 -133.935
 407 -138.451 -138.435 -133.906
 408 -138.733 -138.609 -134.028
 409 -139.503 -139.217 -134.280
 410 -140.134 -139.835 -134.389
 411 -140.702 -140.473 -134.430
 412 -141.309 -141.276 -134.554
 413 -141.755 -141.944 -134.448
 414 -142.171 -142.708 -134.429
 415 -142.634 -143.423 -134.578
 416 -142.766 -143.995 -134.579
 417 -142.729 -144.388 -134.813
 418 -142.037 -144.457 -134.807
 419 -140.680 -143.892 -134.521
 420 -139.019 -143.210 -134.147
 421 -137.393 -142.627 -133.769
 422 -135.625 -141.897 -133.557
 423 -134.142 -141.245 -133.272
 424 -133.009 -140.975 -133.394
 425 -132.169 -140.894 -133.548
 426 -131.426 -141.049 -133.870
 427 -130.659 -141.345 -134.332
 428 -129.938 -141.694 -134.884
 429 -129.292 -141.931 -135.709
 430 -128.789 -142.007 -136.504
 431 -128.416 -141.889 -137.342
 432 -128.113 -141.547 -137.835
 433 -127.985 -141.225 -138.291
 434 -128.067 -140.936 -138.524
 435 -128.184 -140.421 -138.427
 436 -128.378 -139.908 -138.289
 437 -128.619 -139.451 -138.146
 438 -128.670 -138.667 -137.975
 439 -128.913 -138.021 -137.854
 440 -129.110 -137.396 -137.645
 441 -129.287 -136.733 -137.407
 442 -129.416 -136.202 -136.923
 443 -129.439 -135.633 -136.029
 444 -129.705 -135.257 -134.838
 445 -130.079 -135.145 -133.672
 446 -130.986 -135.338 -132.923
 447 -132.117 -135.508 -132.277
 448 -133.416 -135.732 -132.004
 449 -134.804 -135.808 -131.972
 450 -136.030 -135.907 -132.390
 451 -137.127 -135.801 -132.819
 452 -137.816 -135.744 -133.484
 453 -138.445 -135.739 -133.954
 454 -139.176 -135.901 -134.318
 455 -139.791 -136.371 -134.704
 456 -140.389 -137.046 -134.974
 457 -140.832 -137.799 -135.108
 458 -141.242 -138.552 -135.181
 459 -141.512 -139.156 -135.256
 460 -141.618 -139.725 -135.174
 461 -141.730 -140.025 -135.073
 462 -141.732 -140.124 -135.101
 463 -141.825 -140.086 -135.222
 464 -141.855 -139.733 -135.377
 465 -141.860 -139.264 -135.732
 466 -141.806 -138.889 -136.563
 467 -142.025 -138.415 -137.425
 468 -142.261 -137.983 -138.452
 469 -142.722 -137.675 -139.564
 470 -143.483 -137.365 -140.493
 471 -144.455 -137.135 -140.769
 472 -145.965 -137.361 -140.970
 473 -147.655 -137.844 -140.765
 474 -149.438 -138.326 -140.344
 475 -151.051 -138.767 -140.103
 476 -152.367 -139.144 -139.902
 477 -152.919 -138.957 -139.933
 478 -152.664 -138.313 -140.241
 479 -151.796 -137.250 -140.800
 480 -150.454 -136.212 -141.563
 481 -148.874 -135.058 -142.575
 482 -147.258 -134.059 -143.670
 483 -145.749 -133.202 -144.630
 484 -144.502 -132.787 -145.429
 485 -143.539 -132.585 -146.045
 486 -142.993 -132.763 -146.174
 487 -142.767 -133.297 -145.947
 488 -142.780 -133.800 -145.080
 489 -142.946 -134.402 -144.091
 490 -143.179 -134.863 -142.868
 491 -143.303 -135.566 -141.676
 492 -143.343 -136.379 -140.904
 493 -143.299 -137.579 -140.007
 494 -142.652 -138.761 -139.437
 495 -141.536 -139.573 -138.895
 496 -140.301 -140.183 -138.578
 497 -138.801 -140.460 -138.357
 498 -137.713 -141.005 -138.430
 499 -136.837 -141.631 -138.509
 500 -136.255 -142.109 -138.448
 501 -135.964 -142.420 -138.375
 502 -135.890 -142.793 -138.166
 503 -135.757 -142.797 -137.889
 504 -135.499 -142.529 -137.636
 505 -135.078 -142.056 -137.463
 506 -134.475 -141.032 -137.116
 507 -133.588 -140.209 -137.028
 508 -133.043 -139.549 -137.127
 509 -132.340 -138.841 -137.054
 510 -132.187 -138.649 -137.233
 511 -131.890 -138.613 -137.188
 512 -131.737 -138.811 -137.016
 513 -131.846 -139.149 -136.980
 514 -132.173 -139.388 -136.932
 515 -132.542 -139.499 -136.763
 516 -133.032 -139.041 -136.629
 517 -133.510 -137.990 -136.068
 518 -133.883 -136.597 -135.290
 519 -134.387 -135.033 -134.255
 520 -134.920 -133.709 -133.346
 521 -135.375 -132.591 -132.314
 522 -136.116 -132.045 -131.486
 523 -136.836 -131.858 -130.921
 524 -137.389 -131.679 -130.433
 525 -137.700 -131.997 -130.636
 526 -137.856 -132.583 -131.422
 527 -137.604 -133.155 -132.410
 528 -136.949 -133.915 -133.643
 529 -135.976 -134.683 -134.748
 530 -134.919 -135.769 -135.731
 531 -133.602 -136.465 -136.022
 532 -132.510 -137.186 -135.950
 533 -131.642 -137.611 -135.263
 534 -130.868 -137.863 -134.381
 535 -130.547 -137.897 -133.496
 536 -130.488 -137.815 -132.697
 537 -130.771 -137.743 -132.502
 538 -131.361 -137.778 -132.951
 539 -131.994 -138.014 -133.778
 540 -132.869 -138.338 -134.975
 541 -133.548 -138.457 -136.323
 542 -134.080 -138.399 -137.406
 543 -134.600 -138.190 -138.306
 544 -134.806 -137.644 -138.666
 545 -134.961 -137.085 -138.660
 546 -135.229 -136.709 -138.634
 547 -135.307 -136.156 -138.648
 548 -135.615 -135.621 -138.696
 549 -136.004 -135.050 -138.949
 550 -136.733 -134.778 -139.274
 551 -137.494 -134.513 -139.694
 552 -138.263 -134.132 -139.683
 553 -139.138 -133.889 -139.546
 554 -139.984 -134.078 -139.326
 555 -140.881 -134.288 -138.964
 556 -141.568 -134.740 -138.713
 557 -142.286 -135.272 -138.285
 558 -142.862 -135.728 -138.040
 559 -143.170 -136.088 -137.790
 560 -143.619 -136.484 -137.617
 561 -144.013 -136.947 -137.513
 562 -144.042 -137.501 -137.314
 563 -143.818 -138.209 -137.219
 564 -143.543 -138.925 -137.258
 565 -143.058 -140.059 -137.585
 566 -142.521 -141.419 -138.201
 567 -141.935 -143.115 -138.939
 568 -141.425 -144.834 -139.846
 569 -140.998 -146.613 -140.769
 570 -140.598 -148.213 -141.323
 571 -140.126 -149.385 -141.322
 572 -139.842 -150.023 -140.746
 573 -139.651 -149.978 -139.851
 574 -139.662 -149.304 -138.454
 575 -140.115 -148.228 -137.007
 576 -140.630 -146.543 -135.520
 577 -141.377 -144.822 -134.366
 578 -142.261 -143.164 -133.653
 579 -143.310 -141.822 -133.561
 580 -144.328 -140.720 -134.073
 581 -145.239 -140.185 -134.590
 582 -146.175 -140.360 -135.683
 583 -146.730 -140.943 -137.045
 584 -146.857 -141.859 -138.327
 585 -146.436 -142.444 -139.340
 586 -145.856 -142.856 -140.251
 587 -145.045 -143.172 -140.827
 588 -143.971 -142.924 -140.962
 589 -142.814 -142.543 -140.687
 590 -141.707 -142.289 -140.252
 591 -140.413 -141.758 -139.646
 592 -139.339 -141.218 -138.914
 593 -138.140 -140.769 -138.280
 594 -137.106 -140.336 -137.774
 595 -136.217 -139.857 -137.575
 596 -135.409 -138.947 -137.229
 597 -134.613 -137.568 -136.943
 598 -134.198 -136.165 -136.761
 599 -133.846 -134.389 -136.503
 600 -133.766 -132.569 -136.284
 601 -133.819 -130.957 -136.231
 602 -134.100 -129.792 -136.564
 603 -134.403 -129.132 -137.131
 604 -134.624 -128.960 -137.957
 605 -134.946 -129.263 -138.827
 606 -135.114 -130.052 -140.009
 607 -134.830 -130.799 -140.958
 608 -134.465 -131.815 -141.879
 609 -133.695 -132.589 -142.585
 610 -132.604 -133.191 -142.924
 611 -131.511 -133.771 -143.018
 612 -129.998 -134.141 -142.985
 613 -128.091 -134.399 -142.389
 614 -126.429 -135.002 -141.947
 615 -124.979 -135.616 -141.289
 616 -123.517 -136.327 -140.424
 617 -122.432 -137.158 -139.596
 618 -122.215 -138.760 -139.400
 619 -122.506 -140.422 -139.197
 620 -123.489 -142.169 -139.171
 621 -125.004 -143.952 -139.343
 622 -126.720 -145.267 -139.315
 623 -128.520 -146.428 -139.232
 624 -130.389 -146.705 -139.003
 625 -132.106 -146.430 -138.716
 626 -133.513 -145.697 -138.307
 627 -134.317 -144.451 -137.801
 628 -135.108 -143.164 -137.272
 629 -135.129 -141.840 -136.580
 630 -134.987 -140.482 -135.814
 631 -134.828 -139.311 -134.981
 632 -134.929 -138.648 -134.215
 633 -135.125 -138.349 -133.438
 634 -135.655 -138.638 -132.940
 635 -136.359 -139.353 -132.219
 636 -137.337 -140.248 -131.588
 637 -138.222 -141.195 -131.013
 638 -139.096 -142.094 -130.574
 639 -139.870 -142.865 -130.430
 640 -140.513 -143.484 -130.226
 641 -140.853 -143.680 -129.942
 642 -140.842 -143.793 -129.986
 643 -140.595 -143.717 -130.022
 644 -139.784 -143.315 -130.195
 645 -138.884 -142.697 -130.455
 646 -137.573 -141.888 -130.745
 647 -136.445 -141.167 -131.142
 648 -135.432 -140.438 -131.790
 649 -134.909 -140.020 -132.785
 650 -134.895 -139.651 -134.122
 651 -135.097 -139.450 -135.369
 652 -135.405 -139.186 -136.586
 653 -135.763 -138.670 -137.546
 654 -136.065 -138.092 -138.579
 655 -136.131 -137.131 -139.127
 656 -136.064 -136.288 -139.548
 657 -135.996 -135.302 -139.777
 658 -136.168 -134.534 -139.808
 659 -136.418 -134.181 -139.479
 660 -137.000 -134.193 -138.900
 661 -137.725 -134.713 -138.043
 662 -138.742 -135.774 -137.241
 663 -139.742 -136.896 -136.303
 664 -140.682 -138.327 -135.576
 665 -141.409 -139.300 -135.139
 666 -142.166 -140.053 -135.071
 667 -142.673 -140.430 -135.335
 668 -143.231 -140.441 -136.037
 669 -143.626 -139.892 -137.149
 670 -144.131 -139.189 -138.746
 671 -144.191 -137.973 -140.451
 672 -144.073 -136.622 -142.281
 673 -143.801 -135.181 -144.105
 674 -143.421 -133.686 -145.665
 675 -142.837 -132.148 -146.843
 676 -142.192 -130.615 -147.157
 677 -142.102 -129.650 -146.985
 678 -142.142 -128.920 -146.095
 679 -142.475 -128.550 -144.775
 680 -143.292 -128.325 -143.017
 681 -144.589 -128.491 -141.416
 682 -145.889 -128.896 -139.886
 683 -147.466 -129.437 -138.536
 684 -148.848 -130.047 -137.428
 685 -149.878 -131.000 -136.708
 686 -150.348 -132.192 -136.361
 687 -150.269 -133.537 -136.453
 688 -149.397 -134.807 -136.510
 689 -148.184 -136.251 -136.988
 690 -146.263 -137.579 -137.495
 691 -144.231 -138.659 -138.155
 692 -142.043 -139.322 -138.931
 693 -139.731 -139.409 -139.619
 694 -137.651 -139.243 -140.353
 695 -135.553 -138.909 -140.778
 696 -134.059 -138.640 -140.887
 697 -132.855 -138.575 -140.648
 698 -132.177 -138.971 -140.202
 699 -131.957 -139.550 -139.278
 700 -132.126 -140.180 -138.009
 701 -132.635 -140.789 -136.556
 702 -133.190 -141.570 -135.195
 703 -133.557 -141.868 -133.807
 704 -133.680 -141.849 -132.510
 705 -133.489 -141.666 -131.631
 706 -133.274 -141.389 -131.153
 707 -132.721 -140.921 -130.796
 708 -132.266 -140.405 -131.041
 709 -131.983 -139.972 -131.618
 710 -131.796 -139.890 -132.421
 711 -131.625 -139.745 -132.928
 712 -131.885 -139.779 -133.620
 713 -132.287 -140.003 -134.302
 714 -132.855 -140.699 -134.636
 715 -133.430 -141.568 -134.795
 716 -133.835 -142.476 -134.701
 717 -134.238 -143.740 -134.522
 718 -134.503 -144.856 -134.270
 719 -134.370 -145.563 -133.837
 720 -133.606 -145.464 -133.335
 721 -132.546 -144.822 -132.803
 722 -131.332 -143.541 -132.361
 723 -129.841 -141.864 -132.014
 724 -128.429 -140.082 -131.751
 725 -127.193 -138.969 -131.838
 726 -126.404 -138.356 -132.171
 727 -126.226 -138.700 -133.012
 728 -126.540 -139.707 -134.033
 729 -127.325 -141.024 -135.132
 730 -128.400 -142.730 -136.338
 731 -129.435 -144.287 -137.547
 732 -130.350 -145.547 -138.686
 733 -131.086 -146.455 -139.555
 734 -131.657 -146.840 -140.184
 735 -132.270 -146.834 -140.507
 736 -132.768 -146.290 -140.487
 737 -133.282 -145.410 -139.942
 738 -133.883 -144.260 -139.018
 739 -134.870 -143.000 -137.872
 740 -136.142 -141.734 -136.745
 741 -137.433 -140.460 -135.713
 742 -138.707 -139.212 -135.000
 743 -139.919 -138.024 -134.693
 744 -140.962 -136.924 -134.552
 745 -141.843 -135.827 -134.631
 746 -142.570 -134.917 -134.752
 747 -143.098 -134.130 -134.938
 748 -143.457 -133.596 -135.022
 749 -143.714 -133.249 -135.027
 750 -143.961 -132.971 -135.169
 751 -143.966 -132.830 -135.146
 752 -143.891 -132.794 -134.986
 753 -143.622 -132.650 -134.846
 754 -143.261 -132.925 -134.806
 755 -142.902 -133.202 -134.770
 756 -142.357 -133.617 -134.833
 757 -142.208 -134.547 -135.358
 758 -142.283 -135.665 -135.872
 759 -142.603 -136.957 -136.175
 760 -143.209 -138.182 -136.795
 761 -143.884 -139.311 -137.368
 762 -144.450 -140.295 -137.780
 763 -144.478 -140.791 -137.982
 764 -144.196 -141.044 -138.277
 765 -143.396 -140.964 -138.711
 766 -141.789 -140.412 -138.942
 767 -140.026 -140.046 -139.630
 768 -138.095 -139.333 -140.342
 769 -136.538 -138.934 -141.457
 770 -135.143 -138.616 -142.291
 771 -134.420 -138.672 -143.224
 772 -134.236 -138.924 -144.036
 773 -134.561 -139.361 -144.270
 774 -135.635 -140.173 -144.248
 775 -137.104 -141.215 -143.458
 776 -138.610 -142.098 -142.111
 777 -140.127 -142.700 -139.990
