 -22.12  171.91  5.00 
  22.14  121.09  5.00 
 -22.32  -69.84  5.00 
 -22.53  -70.31  5.00 
   2.26  126.77  5.00 
 -22.81  -70.68  5.00 
 -22.82  -70.60  5.00 
  22.83  142.55  5.00 
 -22.83  171.68  5.00 
 -22.88  -70.56  5.00 
 -22.88  -70.66  5.00 
 -22.97  171.65  5.00 
 -23.06  169.93  5.00 
  23.08  100.89  5.00 
 -23.16  -70.42  5.00 
 -23.16  -70.72  5.00 
 -23.17  -70.48  5.00 
 -23.21  -70.13  5.00 
 -23.21  -70.65  5.00 
 -23.22  -70.53  5.00 
  23.24  143.56  5.00 
  23.24  143.56  5.00 
  23.24  143.56  5.00 
 -23.26  170.40  5.00 
 -23.31  -70.61  5.00 
 -23.38  -70.57  5.00 
 -23.42  170.92  5.00 
 -23.42  170.92  5.00 
 -23.42  170.92  5.00 
  23.45  142.59  5.00 
  -2.37  128.06  5.00 
 -24.02 -179.78  5.00 
 -24.18  -69.51  5.00 
  -2.42   99.88  5.00 
 -24.31 -179.95  5.00 
 -24.31  -67.47  5.00 
  24.35 -109.95  5.00 
 -24.63  179.96  5.00 
   2.47  127.86  5.00 
  24.97  127.96  5.00 
  25.32   62.15  5.00 
  25.32   62.15  5.00 
  25.32   62.15  5.00 
  -2.57  100.49  5.00 
 -25.85  -70.56  5.00 
  -2.59  101.79  5.00 
  25.98 -110.46  5.00 
   2.62  126.97  5.00 
   2.62  128.23  5.00 
 -26.22 -177.83  5.00 
   2.64  126.99  5.00 
   2.65   66.23  5.00 
 -26.74 -177.83  5.00 
 -26.74 -177.83  5.00 
 -26.74 -177.83  5.00 
 -26.81 -107.16  5.00 
 -26.85  178.56  5.00 
 -26.89  -71.07  5.00 
  -2.70  136.39  5.00 
 -27.09 -176.35  5.00 
   2.71   66.24  5.00 
   2.73  126.94  5.00 
  27.33   88.24  5.00 
  27.34   87.74  5.00 
  27.45  129.26  5.00 
  27.45  129.26  5.00 
  27.45  129.26  5.00 
   2.74   66.14  5.00 
  27.47   55.15  5.00 
  -2.75  141.51  5.00 
  27.56   56.57  5.00 
  -2.77  140.24  5.00 
  27.74  139.90  5.00 
 -27.82  -67.38  5.00 
  -2.78   36.19  5.00 
  -2.80  101.24  5.00 
  28.10   55.08  5.00 
   2.81  127.53  5.00 
  -2.81  141.38  5.00 
  28.15   56.65  5.00 
  -2.83  141.58  5.00 
  -2.83  141.70  5.00 
  -2.84  100.25  5.00 
  -2.84  101.23  5.00 
   2.85  127.36  5.00 
 -28.68   74.18  5.00 
 -28.83  -71.47  5.00 
  -2.89  141.39  5.00 
  28.92  -43.19  5.00 
  28.92  -43.19  5.00 
  28.92  -43.19  5.00 
  28.95  -43.10  5.00 
  28.95  -43.10  5.00 
  28.95  -43.10  5.00 
  28.98   58.34  5.00 
  29.00  -43.16  5.00 
  29.00  -43.16  5.00 
  29.00  -43.16  5.00 
 -29.16 -177.41  5.00 
  -2.92  139.49  5.00 
  29.39   95.48  5.00 
  -2.96  101.19  5.00 
  -2.96  101.19  5.00 
  -2.96  101.19  5.00 
   2.97   96.46  5.00 
  29.99  140.38  5.00 
  -3.00  102.35  5.00 
  30.01  142.18  5.00 
  -3.01  101.38  5.00 
  -3.03  141.33  5.00 
 -30.42 -177.62  5.00 
 -30.42 -177.62  5.00 
 -30.42 -177.62  5.00 
 -30.55 -177.41  5.00 
  30.58   69.94  5.00 
  -3.07  100.46  5.00 
 -30.78 -177.97  5.00 
 -30.84  -71.36  5.00 
 -31.02 -177.87  5.00 
  31.19  141.76  5.00 
 -31.29 -177.65  5.00 
   3.13  126.96  5.00 
   3.13  126.96  5.00 
   3.13  126.96  5.00 
  31.40  140.16  5.00 
 -31.45 -175.99  5.00 
 -31.68 -177.95  5.00 
   3.19  126.62  5.00 
 -32.06 -178.10  5.00 
 -32.09   57.09  5.00 
  32.15  137.39  5.00 
  32.15  137.39  5.00 
  32.15  137.39  5.00 
  -3.22  100.61  5.00 
 -32.32 -177.33  5.00 
 -32.50  179.73  5.00 
  -3.25  100.64  5.00 
 -32.51 -178.81  5.00 
 -32.51  178.87  5.00 
  -3.25  143.73  5.00 
 -32.58 -178.14  5.00 
 -32.59 -178.57  5.00 
 -32.67  -70.28  5.00 
 -32.69  -71.81  5.00 
  32.80  -39.82  5.00 
  33.09  136.87  5.00 
 -33.17 -178.28  5.00 
   3.33   94.25  5.00 
 -33.83 -178.90  5.00 
  34.13   81.94  5.00 
 -34.47  -72.20  5.00 
  -3.45  148.95  5.00 
  -3.49  100.84  5.00 
 -35.08   53.98  5.00 
  35.18  138.99  5.00 
  35.27  -36.32  5.00 
  35.30  140.51  5.00 
  -3.53  100.75  5.00 
  35.32   65.49  5.00 
  -3.54  100.52  5.00 
 -35.41  -71.30  5.00 
  35.60  142.01  5.00 
  35.60  142.01  5.00 
  35.60  142.01  5.00 
  35.62   89.43  5.00 
  35.64   89.41  5.00 
 -35.69  -16.14  5.00 
  36.24   71.23  5.00 
  36.43  140.70  5.00 
  36.45   70.37  5.00 
  36.45   70.50  5.00 
  36.45   70.50  5.00 
  36.45   70.50  5.00 
  36.46   70.86  5.00 
  -3.66  140.10  5.00 
 -36.65  177.13  5.00 
  36.98  -24.31  5.00 
  36.98  -24.31  5.00 
  36.98  -24.31  5.00 
  -3.70  100.84  5.00 
  37.02   29.26  5.00 
  37.11  -24.51  5.00 
  37.11  -24.51  5.00 
  37.11  -24.51  5.00 
  -3.72  100.69  5.00 
  37.22  136.51  5.00 
  37.23  -24.65  5.00 
  37.23  -24.65  5.00 
  37.23  -24.65  5.00 
  -3.74  101.09  5.00 
  37.64   20.97  5.00 
 -37.78  176.83  5.00 
 -37.83  176.77  5.00 
  37.94  135.39  5.00 
  38.15   73.26  5.00 
  -3.82  101.75  5.00 
  39.11   71.42  5.00 
  39.50   20.67  5.00 
  -3.97  152.11  5.00 
 -40.36  174.64  5.00 
  -4.04  101.03  5.00 
  -4.08  101.18  5.00 
   4.09   96.58  5.00 
  -4.11 -104.24  5.00 
 -41.51  -89.20  5.00 
 -41.74   84.75  5.00 
 -41.74   84.75  5.00 
 -41.74   84.75  5.00 
  -4.18  101.31  5.00 
 -42.16   84.35  5.00 
 -42.16   84.35  5.00 
 -42.16   84.35  5.00 
  -4.24  123.49  5.00 
  42.93   77.87  5.00 
  43.23  147.66  5.00 
  -4.34  101.06  5.00 
  43.48 -127.36  5.00 
  -4.40  123.43  5.00 
  -4.41  101.30  5.00 
  44.25  149.10  5.00 
   4.43  127.82  5.00 
  44.43  147.20  5.00 
  44.91  146.13  5.00 
 -45.71  -72.54  5.00 
  45.78  154.05  5.00 
   4.59  126.18  5.00 
  45.98  153.83  5.00 
  46.11  154.49  5.00 
  46.12  152.30  5.00 
  46.47  152.32  5.00 
 -46.56  118.67  5.00 
  46.62  152.54  5.00 
  46.62  152.54  5.00 
  46.62  152.54  5.00 
  46.63  152.59  5.00 
  46.63  152.59  5.00 
  46.63  152.59  5.00 
  46.68  152.43  5.00 
  46.68  152.43  5.00 
  46.68  152.43  5.00 
  46.90  155.30  5.00 
  46.94  156.59  5.00 
  47.02  156.04  5.00 
  47.05  153.88  5.00 
  47.39  155.66  5.00 
  47.54  155.61  5.00 
  -4.77  103.16  5.00 
  -4.77  -12.44  5.00 
  47.72  -27.54  5.00 
  -4.78  154.16  5.00 
 -48.01  165.01  5.00 
  48.06  154.93  5.00 
  -4.81  151.65  5.00 
 -49.10  164.18  5.00 
 -49.54  125.96  5.00 
 -49.58  117.40  5.00 
 -50.12 -114.28  5.00 
   5.03  -82.70  5.00 
  50.97 -178.95  5.00 
  51.08    1.01  5.00 
  51.08    1.01  5.00 
  51.08    1.01  5.00 
  51.09  179.99  5.00 
  51.11 -179.25  5.00 
  -5.11  153.59  5.00 
  51.13 -179.12  5.00 
  51.13  179.39  5.00 
  51.18  179.55  5.00 
  51.19 -179.27  5.00 
  51.22 -179.05  5.00 
  51.60 -173.58  5.00 
  -5.16  152.99  5.00 
  51.67 -175.52  5.00 
  51.77 -175.42  5.00 
  51.85 -176.26  5.00 
  -5.20  123.58  5.00 
  52.43 -167.98  5.00 
  52.44 -168.45  5.00 
 -53.24  159.47  5.00 
  -5.34  -77.22  5.00 
  53.57 -163.64  5.00 
  53.89  161.40  5.00 
 -53.96   -2.33  5.00 
  -5.40  151.30  5.00 
  54.90 -156.97  5.00 
 -55.10  -33.62  5.00 
 -55.12 -128.85  5.00 
   5.51   94.62  5.00 
 -55.34   -1.56  5.00 
  -5.53  -77.06  5.00 
   5.54  126.28  5.00 
  -5.55  -11.55  5.00 
   5.57  -82.69  5.00 
  55.90  113.48  5.00 
 -55.94  -27.78  5.00 
 -56.01  -27.49  5.00 
  56.05  114.54  5.00 
  56.05  114.54  5.00 
  56.05  114.54  5.00 
  56.13 -162.14  5.00 
 -56.24  -26.94  5.00 
 -56.27  -27.30  5.00 
 -56.31  -26.64  5.00 
  -5.69  146.07  5.00 
  56.96 -154.78  5.00 
  -5.73  105.53  5.00 
  57.49  -33.03  5.00 
   5.76  -77.44  5.00 
 -58.65  -25.18  5.00 
  -5.88  105.57  5.00 
 -59.72  -26.68  5.00 
 -60.01  153.36  5.00 
  -6.02  150.77  5.00 
 -60.28  -26.47  5.00 
 -60.33  -26.23  5.00 
  60.80  166.57  5.00 
 -60.96  160.79  5.00 
 -61.35  -34.25  5.00 
 -61.49  159.38  5.00 
 -61.83  -59.73  5.00 
 -61.83  -59.73  5.00 
 -61.83  -59.73  5.00 
  63.29  -23.93  5.00 
  -6.42  146.28  5.00 
  -6.42  146.28  5.00 
  -6.42  146.28  5.00 
  -6.58  105.22  5.00 
  -6.59  129.07  5.00 
  -6.62  154.81  5.00 
  -6.76  129.75  5.00 
  -6.76  129.75  5.00 
  -6.76  129.75  5.00 
  -6.79  154.98  5.00 
  -6.79  154.98  5.00 
  -6.79  154.98  5.00 
  -6.89  155.99  5.00 
  -6.89  155.99  5.00 
  -6.89  155.99  5.00 
  -6.92  155.65  5.00 
  -6.92  155.65  5.00 
  -6.92  155.65  5.00 
  -6.92  155.74  5.00 
  -6.92  155.74  5.00 
  -6.92  155.74  5.00 
  -6.99  154.85  5.00 
  -7.04  154.79  5.00 
  -7.07  155.97  5.00 
   7.10  123.86  5.00 
  -7.12  155.83  5.00 
  -7.15  130.47  5.00 
  -7.15  155.54  5.00 
  -7.15  155.54  5.00 
  -7.15  155.54  5.00 
  -7.18  155.16  5.00 
  -7.18  155.16  5.00 
  -7.18  155.16  5.00 
  -7.18  155.54  5.00 
  -7.18  155.54  5.00 
  -7.18  155.54  5.00 
  -7.18  155.83  5.00 
  -7.20  154.90  5.00 
  -7.20  154.90  5.00 
  -7.20  154.90  5.00 
  -7.22  155.88  5.00 
  -7.25  156.01  5.00 
  -7.25  156.01  5.00 
  -7.25  156.01  5.00 
  -7.26  155.70  5.00 
  -7.26  155.70  5.00 
  -7.26  155.70  5.00 
  -7.27  156.31  5.00 
  -7.27  156.31  5.00 
  -7.27  156.31  5.00 
  -7.29  155.41  5.00 
  -7.29  155.41  5.00 
  -7.29  155.41  5.00 
  -7.29  155.88  5.00 
  -7.34  129.00  5.00 
  -7.49  156.13  5.00 
  -7.50  129.09  5.00 
  -7.64  155.60  5.00 
  -7.64  155.60  5.00 
  -7.64  155.60  5.00 
  -7.68  155.62  5.00 
  -7.68  155.62  5.00 
  -7.68  155.62  5.00 
  -7.73  155.72  5.00 
  -7.73  155.72  5.00 
  -7.73  155.72  5.00 
  -7.74  155.52  5.00 
  -7.76  155.70  5.00 
  -7.76  155.70  5.00 
  -7.76  155.70  5.00 
  -7.90  155.77  5.00 
  -7.90  155.77  5.00 
  -7.90  155.77  5.00 
  -8.10  156.40  5.00 
  -8.56  157.51  5.00 
  -8.56  157.51  5.00 
  -8.56  157.51  5.00 
  -8.58  157.60  5.00 
  -8.58  157.68  5.00 
  -8.58  157.68  5.00 
  -8.58  157.68  5.00 
  -8.64  157.76  5.00 
  -8.64  157.76  5.00 
  -8.64  157.76  5.00 
  -8.69  157.74  5.00 
  -8.69  157.74  5.00 
  -8.69  157.74  5.00 
  -8.78  157.35  5.00 
  -8.78  157.35  5.00 
  -8.78  157.35  5.00 
  -9.09  -79.39  5.00 
   9.14  -39.47  5.00 
   9.33  126.66  5.00 
   9.38   93.86  5.00 
   9.70   91.80  5.00 
   9.90   57.55  5.00 
  -9.91  154.22  5.00 
   9.97   42.88  5.00 
   0.12   97.05  5.10 
   0.13   97.71  5.10 
   0.29   97.75  5.10 
  -0.40  100.91  5.10 
   0.56  120.41  5.10 
   0.82  -29.17  5.10 
  -0.85  134.06  5.10 
   0.95  126.12  5.10 
   0.96  126.21  5.10 
   0.99  126.28  5.10 
   1.00  126.01  5.10 
   1.01  126.04  5.10 
  10.51  146.16  5.10 
   1.05  -85.26  5.10 
   1.07  123.86  5.10 
   1.07   97.37  5.10 
   1.08  126.17  5.10 
 -10.94  162.22  5.10 
  -1.10  127.21  5.10 
  11.36  126.06  5.10 
 -11.37  166.33  5.10 
 -11.44  166.17  5.10 
 -11.46  166.05  5.10 
 -11.49  166.28  5.10 
 -11.98  165.86  5.10 
  12.03  142.19  5.10 
  12.22  125.08  5.10 
 -12.36  -14.86  5.10 
   1.24  126.16  5.10 
 -12.47   41.83  5.10 
  12.60  142.64  5.10 
  12.60  142.64  5.10 
  12.60  142.64  5.10 
 -12.69  -71.32  5.10 
   1.27  126.29  5.10 
   1.27  126.40  5.10 
  13.00  126.02  5.10 
  13.00  126.02  5.10 
  13.00  126.02  5.10 
  13.03  124.52  5.10 
  13.17  120.64  5.10 
 -13.36  -76.75  5.10 
 -13.51  166.74  5.10 
 -13.63  -76.54  5.10 
 -13.69  -76.26  5.10 
 -13.75  -76.46  5.10 
  13.81  -89.61  5.10 
 -13.88  -76.76  5.10 
  -1.40  -14.08  5.10 
  14.10  -91.32  5.10 
  14.28  146.67  5.10 
  14.29   93.99  5.10 
  14.42  146.70  5.10 
  14.45   53.81  5.10 
  14.45   53.81  5.10 
  14.45   53.81  5.10 
  14.49  -93.07  5.10 
 -14.55  168.04  5.10 
 -14.77  167.30  5.10 
 -14.77  167.30  5.10 
 -14.77  167.30  5.10 
 -14.83 -174.50  5.10 
  15.02  -92.44  5.10 
  15.09  -61.38  5.10 
 -15.18 -174.36  5.10 
 -15.23  167.48  5.10 
   1.53  126.36  5.10 
 -15.36 -173.62  5.10 
 -15.45  167.63  5.10 
 -15.60  167.63  5.10 
  15.65  -93.68  5.10 
 -15.82  167.82  5.10 
 -15.97  173.42  5.10 
 -15.97  173.42  5.10 
 -15.97  173.42  5.10 
  -1.61   99.64  5.10 
 -16.33 -172.87  5.10 
 -16.46 -173.23  5.10 
 -16.46 -173.23  5.10 
 -16.46 -173.23  5.10 
 -16.48 -172.65  5.10 
 -16.59  176.38  5.10 
 -16.94   67.04  5.10 
  16.94  -99.82  5.10 
  16.94  -99.82  5.10 
  16.94  -99.82  5.10 
 -17.09 -177.16  5.10 
  17.11  -61.49  5.10 
 -17.15  167.15  5.10 
 -17.23  -69.10  5.10 
 -17.28  -69.66  5.10 
 -17.33 -176.87  5.10 
 -17.33 -176.87  5.10 
 -17.33 -176.87  5.10 
 -17.34 -176.90  5.10 
 -17.37 -178.95  5.10 
  17.38  -94.20  5.10 
 -17.42  -72.74  5.10 
 -17.42  -72.74  5.10 
 -17.42  -72.74  5.10 
 -17.49  -72.62  5.10 
 -17.49  -72.62  5.10 
 -17.49  -72.62  5.10 
 -17.57 -173.35  5.10 
  17.61  -46.48  5.10 
 -17.67   65.73  5.10 
  18.05 -100.84  5.10 
  18.11  145.79  5.10 
  18.13  147.11  5.10 
  18.19  -68.73  5.10 
 -18.37 -173.88  5.10 
  -1.83   99.46  5.10 
  -1.85   99.78  5.10 
  18.60  121.09  5.10 
  18.66 -104.14  5.10 
  -1.88   99.72  5.10 
  19.19   95.29  5.10 
  19.22 -108.29  5.10 
  19.23  -64.68  5.10 
 -19.28  -63.96  5.10 
 -19.49  -69.62  5.10 
  19.78  121.94  5.10 
 -19.87 -174.48  5.10 
 -19.87 -176.56  5.10 
  -1.98   99.64  5.10 
 -19.92 -177.72  5.10 
  19.97   93.67  5.10 
 -20.15 -175.84  5.10 
  20.16  122.01  5.10 
 -20.16 -173.83  5.10 
 -20.16  -68.94  5.10 
  20.28  146.49  5.10 
 -20.39 -177.11  5.10 
 -20.55  169.40  5.10 
 -20.55  169.40  5.10 
 -20.55  169.40  5.10 
 -20.60  169.41  5.10 
 -20.63  169.22  5.10 
 -20.63  169.22  5.10 
 -20.63  169.22  5.10 
 -20.83 -174.39  5.10 
 -20.97  169.92  5.10 
 -20.97  169.92  5.10 
 -20.97  169.92  5.10 
  20.98  121.48  5.10 
 -21.08 -178.96  5.10 
  21.15  121.53  5.10 
 -21.25  169.39  5.10 
 -21.33  169.34  5.10 
 -21.43  169.23  5.10 
 -21.46  170.96  5.10 
 -21.50  170.86  5.10 
 -21.66 -173.84  5.10 
 -21.66 -178.53  5.10 
  21.76  143.01  5.10 
  -2.18   99.53  5.10 
  -2.20   99.47  5.10 
 -22.15  174.71  5.10 
  22.15   92.39  5.10 
 -22.47  171.12  5.10 
 -22.49 -176.05  5.10 
 -22.65  -70.37  5.10 
 -22.67  -70.29  5.10 
 -22.97 -176.16  5.10 
 -23.08  -70.07  5.10 
 -23.15  -70.01  5.10 
 -23.15  -70.80  5.10 
  -2.32  139.11  5.10 
  23.34  143.76  5.10 
  23.34  143.76  5.10 
  23.34  143.76  5.10 
  23.39   94.68  5.10 
  23.50  121.71  5.10 
  -2.35  139.10  5.10 
 -23.54  170.23  5.10 
 -23.54  170.23  5.10 
 -23.54  170.23  5.10 
 -23.90   69.53  5.10 
  24.06  122.38  5.10 
   2.48  124.42  5.10 
   2.48   66.27  5.10 
  25.64  125.10  5.10 
  25.64  125.10  5.10 
  25.64  125.10  5.10 
 -25.84 -177.41  5.10 
 -26.14  179.62  5.10 
   2.61   96.04  5.10 
   2.62   94.49  5.10 
   2.63   95.55  5.10 
  26.54  -44.58  5.10 
 -26.63 -176.46  5.10 
   2.67  126.92  5.10 
  26.85  126.77  5.10 
 -26.90  -71.04  5.10 
  27.03  142.91  5.10 
   2.70   95.65  5.10 
   2.71  -84.42  5.10 
  27.46  141.51  5.10 
  27.46  141.51  5.10 
  27.46  141.51  5.10 
  27.58  141.53  5.10 
   2.77  127.41  5.10 
  -2.80  100.91  5.10 
  -2.81  141.72  5.10 
 -28.30  -65.87  5.10 
 -28.41 -177.37  5.10 
 -28.52 -176.97  5.10 
  -2.86  141.37  5.10 
 -28.70  -70.35  5.10 
  -2.87  141.51  5.10 
  28.86  -43.00  5.10 
  28.86  -43.00  5.10 
  28.86  -43.00  5.10 
  28.88  -43.10  5.10 
  28.88  -43.10  5.10 
  28.88  -43.10  5.10 
 -28.93 -177.05  5.10 
  28.99  -43.23  5.10 
  28.99  -43.23  5.10 
  28.99  -43.23  5.10 
  -2.92  100.27  5.10 
  -2.92  101.14  5.10 
  -2.94  141.56  5.10 
  29.43  130.42  5.10 
  29.65   69.52  5.10 
   2.97  127.24  5.10 
 -29.80 -177.69  5.10 
 -29.81 -177.70  5.10 
  30.01  130.18  5.10 
 -30.31 -177.75  5.10 
  -3.03  136.18  5.10 
 -30.42 -177.80  5.10 
 -30.52 -177.57  5.10 
   3.06   96.36  5.10 
 -30.72 -178.60  5.10 
 -30.72 -178.60  5.10 
 -30.72 -178.60  5.10 
  30.88   78.24  5.10 
  30.91  141.65  5.10 
  30.91  141.65  5.10 
  30.91  141.65  5.10 
  -3.10  148.30  5.10 
 -31.32 -179.82  5.10 
  31.38  131.40  5.10 
 -31.53  -71.86  5.10 
 -31.53  -71.86  5.10 
 -31.53  -71.86  5.10 
 -31.58  -71.90  5.10 
  31.68   49.93  5.10 
 -31.68  -69.03  5.10 
  -3.17  -79.01  5.10 
 -31.80  -68.72  5.10 
  32.08   55.90  5.10 
 -32.33 -177.82  5.10 
  -3.26  135.08  5.10 
 -33.03 -178.32  5.10 
 -33.12 -178.51  5.10 
 -33.21 -178.22  5.10 
 -33.46 -179.35  5.10 
  33.83  142.35  5.10 
  33.90  133.45  5.10 
  33.90  133.45  5.10 
  33.90  133.45  5.10 
 -33.91 -178.69  5.10 
  -3.42  -11.96  5.10 
  -3.42  -11.96  5.10 
  -3.42  -11.96  5.10 
  -3.43  101.66  5.10 
 -34.31 -178.50  5.10 
  34.41  141.43  5.10 
  34.70   53.00  5.10 
  -3.47   68.35  5.10 
   3.50  -48.12  5.10 
  35.19  140.83  5.10 
  -3.52  145.12  5.10 
  -3.52  145.12  5.10 
  -3.52  145.12  5.10 
  35.25  140.09  5.10 
  35.29  140.29  5.10 
  -3.59  100.85  5.10 
   3.59  127.51  5.10 
  -3.60  100.83  5.10 
  -3.60  145.05  5.10 
  -3.60  145.05  5.10 
  -3.60  145.05  5.10 
  -3.60  151.23  5.10 
  36.09  -34.09  5.10 
 -36.31  177.53  5.10 
  -3.64  100.72  5.10 
  -3.64  145.28  5.10 
  36.42   71.73  5.10 
 -36.59  177.10  5.10 
  36.73   72.97  5.10 
  37.03   29.23  5.10 
  37.09   71.72  5.10 
  37.10  136.45  5.10 
 -37.52  -17.58  5.10 
  38.01   30.92  5.10 
  38.01   30.92  5.10 
  38.01   30.92  5.10 
   3.81  126.08  5.10 
  38.25   20.33  5.10 
 -38.29  176.42  5.10 
  38.53   21.54  5.10 
  38.53   21.54  5.10 
  38.53   21.54  5.10 
  38.75   48.60  5.10 
  -3.88  126.26  5.10 
  38.86  141.42  5.10 
  39.31   20.16  5.10 
 -39.71  173.98  5.10 
  39.75   20.70  5.10 
  -4.01  101.00  5.10 
  -4.04   39.26  5.10 
 -40.45  174.87  5.10 
 -40.53  -89.90  5.10 
 -40.53  -89.90  5.10 
 -40.53  -89.90  5.10 
 -40.67  -72.23  5.10 
   4.07  126.64  5.10 
  41.12 -124.82  5.10 
   4.11   96.03  5.10 
 -41.24  -85.98  5.10 
 -41.40  -89.07  5.10 
  -4.17  100.62  5.10 
 -42.17  172.04  5.10 
  -4.23  101.20  5.10 
  42.61   75.42  5.10 
  -4.30  143.51  5.10 
  43.75  146.01  5.10 
  -4.38  101.34  5.10 
  -4.43  101.40  5.10 
