-2.987	0.13296045
7.013	0.08604472
17.013	0.04347112
27.013	0.00606422
37.013	-0.02718210
47.013	-0.05943040
57.013	-0.08990053
67.013	-0.12039089
77.013	-0.14792730
87.013	-0.17455344
97.013	-0.19985851
107.013	-0.22420424
117.013	-0.24806791
127.013	-0.27096514
137.013	-0.29310948
147.013	-0.31453019
